payment_id,user_id,amount,method,card_number,payment_date
P527,U21579,199,Card,4320084404517801,2024-11-20
P528,U29593,199,Card,3250871738639795,2024-05-05
P529,U47620,299,Card,3365297452733226,2023-01-02
P530,U29409,299,UPI,1646311682034381,2023-01-04
P531,U24316,199,UPI,9013908512321888,2023-03-20
P532,U43243,199,UPI,9285536267653623,2024-07-24
P533,U23199,499,Card,8729220779835072,2024-10-25
P534,U10764,499,Card,9888685403972321,2024-03-14
P535,U125,199,Card,1383616538586699,2024-08-29
P536,U10102,499,UPI,7090285638987828,2024-09-02
P537,U32875,199,UPI,4367334378737938,2024-09-18
P538,U44519,199,UPI,3085772982084481,2023-04-10
P539,U33539,199,Card,7156758391007520,2023-08-30
P540,U30294,199,Card,3773007354307260,2024-10-23
P541,U13016,499,UPI,9945304415315619,2023-05-23
P542,U32054,499,Card,6851526091962373,2024-05-27
P543,U29615,199,Card,3869512298124659,2024-09-07
P544,U16637,199,UPI,2596527167305548,2023-08-31
P545,U40644,199,Card,5016707172112737,2024-07-26
P546,U27777,199,UPI,7624701969656840,2023-02-17
P547,U6913,199,UPI,5516537136127733,2023-08-28
P548,U34730,299,UPI,4813449633875050,2023-07-18
P549,U49006,499,Card,8443512790332540,2024-07-28
P550,U35017,499,Card,3959910427989243,2023-08-22
P551,U28076,199,Card,7695542627102396,2024-10-08
P552,U49236,499,Card,3238771659942620,2024-07-30
P553,U34286,499,Card,5203660198289976,2024-05-15
P554,U22258,299,UPI,4318503337060524,2023-07-18
P555,U39156,199,UPI,3841727261071472,2024-06-25
P556,U29135,199,UPI,2472582972473888,2023-12-14
P557,U6018,499,Card,3500876769771078,2023-03-27
P558,U36328,499,UPI,3719582935863645,2023-12-21
P559,U2916,199,UPI,8968180059937751,2023-09-18
P560,U33802,299,Card,6813476249555378,2024-12-31
P561,U47298,199,UPI,8451845744009193,2024-05-14
P562,U49628,299,Card,8059704741910574,2024-08-25
P563,U38926,199,Card,3872848904429761,2024-11-04
P564,U3503,299,UPI,1414838589383597,2023-08-28
P565,U20447,499,UPI,2016488136456372,2024-05-31
P566,U34921,199,UPI,6686073731601265,2024-12-05
P567,U7791,499,Card,4459446024393985,2024-09-22
P568,U21301,199,Card,1460356648051734,2023-05-08
P569,U16089,299,UPI,3047116534068503,2023-09-13
P570,U20367,499,UPI,4658774710693675,2024-04-18
P571,U17897,499,Card,3688140995264564,2023-07-19
P572,U29802,299,Card,6362210621438100,2023-07-03
P573,U45593,199,Card,8570031109942571,2023-07-16
P574,U12386,499,UPI,3927060960637826,2024-08-20
P575,U39517,199,UPI,4655825016356743,2023-12-08
P576,U34997,199,Card,5072294563032422,2024-02-29
P577,U45842,499,UPI,3592203332005062,2023-05-19
P578,U43029,299,UPI,9999258402738776,2024-05-21
P579,U29881,299,UPI,2883990081280438,2024-03-30
P580,U14021,299,UPI,1307860936558039,2024-02-22
P581,U1915,199,Card,3896887984472242,2023-12-19
P582,U45146,499,Card,3139619877654277,2024-10-11
P583,U11220,499,Card,9410590587280548,2023-05-12
P584,U46327,199,UPI,3429556326004946,2023-10-18
P585,U40808,199,UPI,5362800318397053,2023-04-10
P586,U13583,199,Card,2228272388512914,2023-01-20
P587,U7474,199,UPI,8313361220656875,2024-01-02
P588,U19124,299,Card,8773005312982808,2023-05-24
P589,U7342,299,Card,1128232677337927,2023-09-27
P590,U39179,499,Card,7759753306677620,2023-12-30
P591,U11223,499,UPI,2457891891969426,2023-08-01
P592,U737,199,UPI,4928673583820426,2024-12-31
P593,U18726,199,UPI,2973132058866751,2024-06-19
P594,U36414,199,UPI,5614512423393341,2023-10-14
P595,U4545,199,Card,7805411870579922,2023-02-09
P596,U25033,499,Card,4011629360896447,2024-04-30
P597,U2146,299,Card,2502551353914650,2023-05-20
P598,U38059,199,UPI,5048444633391303,2024-09-14
P599,U48742,499,Card,4509705119294331,2024-01-13
P600,U37996,299,Card,8821039817375234,2024-12-11
P601,U19042,299,Card,8589585945053446,2024-08-02
P602,U15504,499,Card,7247218537770424,2024-01-20
P603,U17668,199,Card,3384831073255515,2023-01-03
P604,U37320,499,UPI,4138695881364118,2024-06-05
P605,U9442,199,UPI,7504076371805541,2024-01-03
P606,U20038,499,UPI,5848608527812179,2023-05-13
P607,U37205,499,UPI,4239394754040076,2024-11-24
P608,U48556,499,Card,4908126938508692,2023-02-24
P609,U337,299,Card,8990207353373277,2024-12-21
P610,U30333,199,UPI,3293656950045050,2024-05-22
P611,U44570,299,UPI,6162233229299049,2024-08-08
P612,U47323,299,Card,3743728708007336,2023-10-26
P613,U45012,199,UPI,5878549082927660,2024-11-12
P614,U11522,199,Card,2270649355796310,2023-11-20
P615,U30869,499,UPI,6737274550216321,2024-06-22
P616,U48558,199,Card,4002578262268041,2023-12-09
P617,U4740,299,Card,2402744840452574,2023-07-25
P618,U28638,299,Card,8541328385755822,2024-01-09
P619,U22510,499,Card,6918564308001055,2024-06-27
P620,U2788,299,Card,6670466335690648,2024-01-24
P621,U16148,299,Card,8158268466689432,2024-09-14
P622,U9607,199,Card,3313850119427942,2023-09-02
P623,U35664,299,Card,4333864359531715,2024-02-20
P624,U21498,199,Card,5756542380664006,2024-05-10
P625,U35924,299,UPI,4525830864223517,2023-11-29
P626,U48570,299,UPI,8013029532307000,2023-02-09
P627,U14434,299,UPI,4553735697458353,2023-01-21
P628,U43121,499,Card,3799060641259561,2024-12-15
P629,U20187,199,UPI,3671133352659638,2023-06-25
P630,U5216,199,UPI,8341051428385678,2023-05-23
P631,U14068,499,Card,9394529880957734,2023-10-20
P632,U28177,499,UPI,4257632264747090,2024-12-01
P633,U9175,299,UPI,8791922518592934,2023-08-24
P634,U5023,299,UPI,2409065825887441,2024-01-04
P635,U49095,299,Card,9093460715926133,2024-02-26
P636,U34067,499,UPI,3012488303356100,2023-01-29
P637,U11355,499,UPI,6592869747140826,2024-05-31
P638,U11016,299,Card,5746772885316474,2024-12-24
P639,U28063,499,Card,1551533838969664,2024-06-02
P640,U2139,199,Card,4465771302557188,2023-04-16
P641,U36573,199,UPI,7250853702842470,2023-02-09
P642,U10375,199,UPI,3449973978462743,2023-07-29
P643,U25325,299,UPI,4975970097465930,2023-05-04
P644,U23197,199,Card,9947265742418601,2024-02-05
P645,U27812,199,Card,8955788897327292,2024-10-24
P646,U41980,299,UPI,8954777664640132,2023-09-04
P647,U48657,499,UPI,3509714178588722,2023-03-01
P648,U44386,199,Card,6652589439891192,2024-09-18
P649,U46565,499,UPI,5256254031555623,2023-01-07
P650,U29994,499,UPI,2444834019793679,2023-07-31
P651,U42536,299,Card,1084585519122109,2024-12-09
P652,U44562,199,Card,5496479570077576,2023-12-17
P653,U11681,499,UPI,5184041284125174,2023-10-11
P654,U179,299,Card,2576721764776556,2024-07-28
P655,U35853,499,Card,6112207247197454,2024-05-22
P656,U41765,199,Card,4500863540641315,2024-09-24
P657,U15761,499,Card,3850778909388112,2024-01-03
P658,U7386,299,UPI,7638989112340089,2024-04-25
P659,U23596,499,UPI,6938363969563655,2024-03-26
P660,U33186,499,Card,2647506897033563,2023-04-08
P661,U29435,499,Card,7729019282828643,2023-07-22
P662,U21440,299,UPI,9690711138800649,2024-03-07
P663,U47433,299,UPI,6569902544430402,2024-11-11
P664,U1180,299,UPI,6036630665793195,2024-04-25
P665,U23135,499,Card,9599073007088684,2024-03-30
P666,U694,499,UPI,7744560066014860,2023-08-29
P667,U39724,499,Card,5023701458787222,2023-06-09
P668,U12471,299,Card,4179433394894376,2023-07-04
P669,U5330,299,Card,5417002381916338,2023-12-18
P670,U12685,199,Card,8504304227944591,2023-01-11
P671,U47074,299,UPI,7786944609200993,2024-11-10
P672,U49643,199,Card,9038225204751302,2024-03-07
P673,U14383,499,Card,6498134852381681,2023-04-26
P674,U43532,299,UPI,4241580652846072,2023-01-19
P675,U10293,199,Card,8868940562359825,2023-01-30
P676,U13264,199,UPI,7474338275057082,2023-03-17
P677,U31230,499,UPI,9282320182472953,2024-10-26
P678,U40290,499,UPI,5470872523825740,2024-05-08
P679,U2569,199,UPI,4229494360526844,2023-03-31
P680,U8501,499,UPI,4695535524429195,2024-01-12
P681,U12291,299,UPI,8007602995095416,2023-02-01
P682,U28393,299,UPI,4161846639900730,2024-11-07
P683,U29720,299,UPI,7483954635784265,2023-05-10
P684,U1240,299,UPI,8634769293585148,2023-01-01
P685,U22857,499,Card,8290909040486370,2023-08-21
P686,U27714,499,UPI,9746606533795741,2023-07-25
P687,U24356,499,Card,6301939036584725,2024-05-18
P688,U14811,299,Card,8682211073374555,2023-04-03
P689,U39099,299,UPI,8081259512278809,2024-11-23
P690,U27610,199,UPI,2747436370011086,2023-11-04
P691,U1150,299,Card,6635562791056559,2023-08-07
P692,U44422,499,Card,6973621833441174,2024-01-08
P693,U29424,499,UPI,7667634053719775,2023-05-12
P694,U7966,499,UPI,1470287214126329,2023-08-14
P695,U3716,499,Card,6871060598091545,2024-03-22
P696,U23594,499,Card,4524175160431421,2023-05-07
P697,U5825,299,Card,7187638017577073,2024-12-11
P698,U47998,299,UPI,6533088456760604,2023-10-11
P699,U5844,499,Card,4336024084565617,2023-11-18
P700,U45196,199,UPI,6358962564344220,2024-09-25
P701,U14579,299,UPI,2301469645232187,2024-06-21
P702,U8396,199,Card,9057693925945244,2024-07-28
P703,U37158,199,UPI,1328225316109901,2024-01-21
P704,U31776,199,Card,2143556888278767,2023-02-06
P705,U8598,299,Card,4758163434249574,2023-07-06
P706,U40461,199,Card,5386103483411759,2023-08-09
P707,U16869,199,UPI,7831273546083257,2024-02-18
P708,U1875,199,UPI,4190347763386396,2023-10-05
P709,U11321,499,UPI,4737017232319213,2024-05-19
P710,U24506,499,UPI,1352640655815558,2024-01-24
P711,U28452,299,UPI,1839211844111683,2024-08-26
P712,U889,299,Card,6875103841122247,2024-09-07
P713,U10338,199,Card,2428599622415293,2024-03-08
P714,U32676,299,UPI,2025083571900893,2025-01-01
P715,U19332,199,UPI,8542918282331256,2024-01-28
P716,U49563,199,UPI,3403245475607979,2024-09-04
P717,U9158,199,Card,2699708323186323,2024-10-05
P718,U26436,499,Card,3631654068925897,2024-05-17
P719,U21949,499,Card,5613791769268859,2024-10-22
P720,U23576,499,Card,9807782252010916,2024-04-24
P721,U4666,499,Card,3313905264156192,2023-08-25
P722,U42247,299,Card,1413763528464193,2023-09-03
P723,U35958,299,Card,9576819431400676,2023-10-08
P724,U47209,299,Card,4712806993674632,2024-08-26
P725,U24293,499,UPI,5525618240422937,2023-11-18
P726,U266,499,UPI,2160771366555975,2024-02-03
P727,U23093,299,Card,4852002446757819,2023-11-19
P728,U29117,299,Card,3673359350849086,2023-11-03
P729,U11537,499,UPI,9551666561219593,2023-02-21
P730,U21135,499,Card,3287300876339111,2024-05-12
P731,U32208,499,UPI,5927817729913846,2023-12-17
P732,U25153,499,UPI,9525353281777364,2024-09-22
P733,U43356,499,UPI,7542296226152608,2024-04-11
P734,U16384,299,UPI,7591029491165262,2023-07-21
P735,U32121,299,UPI,9336709706772963,2023-12-25
P736,U36544,199,UPI,2419978271349368,2024-10-21
P737,U1104,199,UPI,1339440732140342,2023-10-04
P738,U16426,499,Card,4789022379402461,2023-01-15
P739,U11508,199,UPI,9210777902236057,2023-11-26
P740,U35031,499,UPI,7633689265178796,2023-10-16
P741,U39687,299,UPI,3572599105701937,2024-08-11
P742,U12696,499,Card,2563285146757985,2024-07-06
P743,U38179,299,UPI,5509375006564583,2024-11-22
P744,U28478,299,UPI,3338950333874263,2023-09-20
P745,U20198,299,Card,3042848272894448,2023-10-01
P746,U36398,199,UPI,4536068438178816,2023-12-24
P747,U22797,499,UPI,3812059354566073,2024-03-22
P748,U35090,299,UPI,1577979225839391,2024-10-21
P749,U31059,299,Card,3472814814901874,2024-12-04
P750,U10528,299,UPI,6137543852315502,2024-02-25
P751,U17670,499,Card,3631337920616497,2024-08-07
P752,U41450,299,UPI,8448004246705272,2024-01-11
P753,U18287,199,Card,8806410663288666,2024-07-26
P754,U19320,199,Card,1503662907205961,2023-01-28
P755,U43301,499,Card,8649291515439025,2024-03-01
P756,U48884,499,Card,8377963036919245,2023-05-25
P757,U17192,499,UPI,7884104735908437,2023-10-23
P758,U22427,199,Card,3020718886366646,2023-07-16
P759,U16798,299,UPI,4541666647235550,2024-03-07
P760,U43624,199,UPI,2181432233420131,2024-12-24
P761,U3853,299,UPI,7266689928065219,2023-11-17
P762,U21813,299,UPI,5478277618031062,2024-03-08
P763,U31876,299,UPI,6940188659860050,2024-01-06
P764,U22010,499,UPI,7023550649593998,2024-04-05
P765,U45059,199,UPI,3039050595652476,2024-05-16
P766,U5887,199,UPI,1617990391465115,2024-01-26
P767,U22281,299,Card,5908355753005790,2023-09-04
P768,U24837,499,Card,2141296446680904,2023-06-05
P769,U28246,499,Card,4894973244127660,2024-12-08
P770,U44267,499,Card,4485231094190759,2023-06-23
P771,U6981,499,UPI,6518403880876318,2023-07-17
P772,U7410,299,UPI,3340895693573368,2024-09-24
P773,U33144,499,Card,1431305273642740,2023-09-18
P774,U12613,199,UPI,6901016841415478,2023-02-22
P775,U21093,199,UPI,4955474927270192,2023-09-08
P776,U2485,299,UPI,4250639141822999,2024-11-01
P777,U23071,499,UPI,2862056723991553,2023-07-09
P778,U36302,199,Card,3368806765402966,2023-06-22
P779,U42164,299,Card,9414481520345392,2024-10-27
P780,U47169,199,Card,3505080827620778,2024-02-12
P781,U6434,299,UPI,9056355571585620,2023-12-29
P782,U16084,199,UPI,2711025933355903,2024-07-21
P783,U36592,199,Card,1403012618603437,2023-08-21
P784,U28476,299,UPI,7055971725873795,2024-12-07
P785,U47602,199,UPI,4731831676322913,2024-03-10
P786,U20863,299,UPI,4368924551222416,2024-07-15
P787,U37514,299,Card,3575261725704019,2023-07-25
P788,U12864,299,Card,2704116690326634,2024-03-25
P789,U36160,499,UPI,5740802145806896,2024-07-11
P790,U34339,499,UPI,6301017553117315,2024-04-20
P791,U36388,199,Card,1958949353142378,2024-06-02
P792,U43439,199,UPI,4720067290983301,2024-06-21
P793,U42203,499,UPI,7686350568462305,2024-07-05
P794,U30487,299,Card,4908246405299244,2024-02-21
P795,U29438,199,UPI,9734869007789309,2024-01-14
P796,U44216,499,UPI,8843657738113115,2023-06-09
P797,U45805,499,UPI,3839556151057339,2023-08-24
P798,U27980,499,UPI,1518015140802411,2024-02-16
P799,U15009,199,UPI,8243725742315901,2024-02-19
P800,U41833,199,UPI,7764390212297351,2024-08-12
P801,U37485,299,Card,4726216533925567,2024-08-27
P802,U16713,199,UPI,1299857564004982,2023-07-03
P803,U31052,199,Card,4029736055739608,2023-12-22
P804,U46717,199,UPI,6522977634187734,2023-04-15
P805,U38010,499,Card,2799190801708421,2023-02-15
P806,U34388,299,UPI,1060780493778654,2024-02-26
P807,U31208,499,UPI,4924772617105517,2023-04-23
P808,U2378,499,Card,9613163968364882,2024-10-30
P809,U48406,499,Card,2487307384548534,2023-10-29
P810,U30047,499,UPI,1950069143577700,2023-05-14
P811,U18197,299,UPI,5019820536254021,2024-02-22
P812,U47241,299,UPI,4780927654560061,2024-07-31
P813,U30506,299,UPI,2021851536305802,2024-09-10
P814,U35576,199,Card,4345218238607909,2024-06-22
P815,U1123,499,UPI,2218237709343765,2024-12-01
P816,U28096,499,UPI,3436443903223618,2023-12-02
P817,U20976,199,Card,3080539129234704,2024-01-30
P818,U28166,199,UPI,4354554198189987,2024-12-19
P819,U39991,499,UPI,2572996322168278,2024-01-05
P820,U4723,499,Card,1615295212308392,2024-03-17
P821,U37954,299,UPI,1972553526792585,2024-03-26
P822,U22080,199,Card,2909378058969109,2024-03-21
P823,U8878,499,Card,9657763135840703,2023-02-03
P824,U26593,299,Card,5152131227758360,2023-11-24
P825,U45275,299,UPI,5573874664639378,2023-06-08
P826,U3118,499,UPI,8201750504929180,2024-08-13
P827,U20778,499,UPI,5522632703794824,2023-09-15
P828,U25989,199,UPI,3645222877149789,2024-10-22
P829,U1498,299,UPI,7034807740417893,2023-03-17
P830,U40782,299,Card,6272335506436326,2023-10-09
P831,U48744,299,UPI,7419226965897237,2023-10-19
P832,U40878,499,UPI,5806912916951736,2024-03-12
P833,U18931,499,Card,2062146328569893,2023-03-17
P834,U6221,199,Card,8823551380351586,2024-05-05
P835,U34367,299,UPI,2376148031095119,2023-10-18
P836,U31632,299,UPI,5757273356878158,2024-08-08
P837,U31642,199,Card,3310653824819642,2023-11-07
P838,U47710,499,UPI,3501899038724008,2023-09-17
P839,U2711,499,Card,2237511289245582,2024-05-12
P840,U20068,499,UPI,7551699907418227,2024-06-19
P841,U24864,199,Card,4773555392928563,2024-07-25
P842,U22410,199,UPI,7261427903679412,2024-03-30
P843,U30621,199,Card,9364589144806326,2023-02-04
P844,U37762,199,Card,2907142464770620,2023-06-17
P845,U11231,499,UPI,6128567363507806,2024-02-05
P846,U11878,499,Card,5464179943124500,2024-07-17
P847,U22917,299,UPI,6474379035592092,2024-10-17
P848,U37481,199,UPI,3964605831478846,2024-09-22
P849,U28842,199,Card,6782199232901367,2023-05-16
P850,U4333,199,Card,7672379128926258,2024-02-01
P851,U21732,199,Card,3235719912701465,2024-01-30
P852,U9106,299,UPI,3639633547432844,2023-12-30
P853,U21487,199,UPI,7231582608602634,2023-06-30
P854,U13547,199,UPI,1406964781612896,2023-09-16
P855,U17464,299,Card,5220317912997673,2024-04-06
P856,U21481,299,UPI,8133503768641482,2024-07-19
P857,U38808,499,UPI,3519190770023137,2024-07-07
P858,U24385,199,UPI,4586423487106005,2023-05-26
P859,U35825,299,Card,2435025448699861,2024-08-19
P860,U25451,299,UPI,2461956471055256,2023-08-25
P861,U37586,499,Card,9821551404279092,2024-06-29
P862,U42475,299,UPI,8971941056243523,2024-01-23
P863,U44787,299,Card,3180652646125972,2024-12-15
P864,U5125,299,Card,3959416642008428,2023-06-20
P865,U3006,499,UPI,5953952594696794,2024-08-19
P866,U31154,499,Card,5209881521870576,2024-02-28
P867,U46929,299,UPI,2388157030965971,2024-08-10
P868,U21842,299,UPI,1182050281024513,2024-04-19
P869,U25522,199,UPI,5375122339320387,2024-07-06
P870,U14218,299,Card,2389582318721193,2023-10-28
P871,U32086,499,UPI,3274646101588766,2024-10-09
P872,U7651,499,Card,6806992730145140,2024-08-31
P873,U48086,299,UPI,2597077156648657,2023-12-21
P874,U39332,499,UPI,8016750685051786,2023-11-16
P875,U47032,499,Card,2036822904039766,2023-01-17
P876,U44859,499,Card,5012942496943969,2024-08-15
P877,U37067,499,UPI,8274724301391975,2024-11-04
P878,U46087,199,Card,7114694549999363,2024-09-23
P879,U4813,199,UPI,3157916401733495,2024-02-04
P880,U24718,499,Card,9267493777549595,2023-05-25
P881,U4086,199,Card,6636248325546069,2023-01-18
P882,U18335,299,Card,1703974110569844,2024-04-13
P883,U38432,499,Card,2454385840446519,2023-02-23
P884,U38989,199,Card,9973166925226219,2024-06-30
P885,U16251,299,UPI,3257063192366505,2023-06-09
P886,U49895,199,UPI,4207261982252703,2024-10-28
P887,U3523,499,Card,6707665948357583,2024-09-12
P888,U19896,299,UPI,2156883253259386,2024-04-03
P889,U6258,499,UPI,1574216863909044,2024-08-21
P890,U11528,499,Card,3562348568702061,2023-12-27
P891,U15078,499,Card,6796416899143324,2024-02-25
P892,U46155,499,UPI,1640484721021301,2023-03-01
P893,U28373,199,UPI,8147803090766168,2023-03-27
P894,U9962,199,UPI,8886149858675629,2023-07-19
P895,U6417,299,Card,4719408700940940,2024-05-16
P896,U29859,499,Card,1168954213958308,2024-05-29
P897,U5953,499,UPI,6425902036671480,2024-11-16
P898,U32750,299,Card,2294638271284526,2023-10-24
P899,U18093,199,Card,3084743016250793,2023-04-02
P900,U27136,299,Card,5232655983022583,2023-08-31
P901,U33921,299,Card,3592153787641589,2023-06-29
P902,U20687,299,UPI,4514947750684842,2023-01-06
P903,U37473,499,Card,5712764165665691,2023-01-22
P904,U41383,499,UPI,8862402947747457,2023-09-04
P905,U46272,199,Card,7082588645120383,2023-10-31
P906,U30630,199,Card,3399349871748337,2024-04-09
P907,U25199,299,Card,9094562861731234,2023-07-10
P908,U22160,499,Card,8279189435391623,2024-03-24
P909,U48415,499,UPI,9146201017472737,2023-01-26
P910,U32307,199,UPI,6272928694621590,2024-06-27
P911,U12313,299,Card,9923192559705609,2024-03-25
P912,U47163,299,UPI,1884335977775391,2023-08-23
P913,U5750,199,UPI,5018427177987630,2024-11-22
P914,U9323,499,UPI,7707708719695521,2023-08-21
P915,U37088,299,UPI,3511728161498295,2023-07-15
P916,U30016,199,Card,5748725605464081,2023-03-25
P917,U16831,199,Card,7391455827723540,2024-05-05
P918,U49856,299,UPI,1044812448429018,2023-04-25
P919,U8199,299,Card,3028128708871233,2024-02-22
P920,U37082,199,UPI,6511078261808981,2024-11-02
P921,U16951,499,Card,3731961159147972,2023-06-10
P922,U28293,499,Card,5835916039482765,2023-05-26
P923,U29468,199,UPI,6378895739227847,2023-03-30
P924,U21318,199,Card,6323934892485610,2023-09-13
P925,U27323,499,UPI,9848386860344490,2024-04-26
P926,U48198,199,UPI,7121114266166863,2023-08-08
P927,U10175,199,Card,9657834938552117,2023-10-21
P928,U14800,499,UPI,5679425172615434,2023-12-02
P929,U14525,499,Card,7279395625745915,2024-10-30
P930,U19048,199,Card,4446972935500840,2023-02-16
P931,U21307,499,UPI,4378017409178404,2024-11-13
P932,U10534,199,UPI,4174016857232695,2023-08-16
P933,U39824,299,UPI,5436534076805207,2023-04-18
